Local time,Open,High,Low,Close,Volume
01.05.2024 18:30:00.000 GMT+0100,2299.878,2301.205,2298.155,2300.285,707949.9995999999
01.05.2024 18:45:00.000 GMT+0100,2300.275,2300.625,2297.455,2299.445,512949.9994
01.05.2024 19:00:00.000 GMT+0100,2299.375,2307.295,2295.445,2303.395,1472239.9899000002
01.05.2024 19:15:00.000 GMT+0100,2303.405,2313.665,2302.935,2313.305,869780.0114
01.05.2024 19:30:00.000 GMT+0100,2313.305,2324.805,2307.025,2323.988,3402719.9595
01.05.2024 19:45:00.000 GMT+0100,2323.975,2328.225,2320.485,2325.128,2201970.0112
01.05.2024 20:00:00.000 GMT+0100,2325.204,2327.745,2318.365,2323.175,2326109.9754
01.05.2024 20:15:00.000 GMT+0100,2323.185,2323.835,2313.564,2321.365,1797385.9907
01.05.2024 20:30:00.000 GMT+0100,2321.375,2322.775,2313.865,2314.825,670220.0025
01.05.2024 20:45:00.000 GMT+0100,2314.725,2317.788,2309.665,2309.675,1249310.0055
01.05.2024 21:00:00.000 GMT+0100,2309.795,2314.415,2306.948,2314.055,541790.0068000001
01.05.2024 21:15:00.000 GMT+0100,2314.065,2318.868,2313.515,2318.565,913240.0022
01.05.2024 21:30:00.000 GMT+0100,2318.534,2320.535,2316.845,2317.645,641579.9946999999
01.05.2024 21:45:00.000 GMT+0100,2317.635,2319.995,2316.915,2318.115,351759.99909999996
01.05.2024 22:00:00.000 GMT+0100,2318.115,2318.115,2318.115,2318.115,0
01.05.2024 22:15:00.000 GMT+0100,2318.115,2318.115,2318.115,2318.115,0
01.05.2024 22:30:00.000 GMT+0100,2318.115,2318.115,2318.115,2318.115,0
01.05.2024 22:45:00.000 GMT+0100,2318.115,2318.115,2318.115,2318.115,0
01.05.2024 23:00:00.000 GMT+0100,2319.298,2321.635,2317.895,2319.765,140740.0014
01.05.2024 23:15:00.000 GMT+0100,2319.775,2323.155,2319.775,2320.955,208729.9991
01.05.2024 23:30:00.000 GMT+0100,2320.885,2322.195,2320.245,2321.585,127189.99889999999
01.05.2024 23:45:00.000 GMT+0100,2321.585,2321.965,2319.995,2320.755,143000.0001
02.05.2024 00:00:00.000 GMT+0100,2320.825,2321.725,2320.628,2321.445,302649.9956
02.05.2024 00:15:00.000 GMT+0100,2321.485,2322.695,2321.175,2322.185,112140.00050000002
02.05.2024 00:30:00.000 GMT+0100,2322.335,2322.425,2320.855,2321.775,91489.99900000001
02.05.2024 00:45:00.000 GMT+0100,2321.785,2324.685,2321.745,2323.638,533409.998
02.05.2024 01:00:00.000 GMT+0100,2323.678,2325.435,2323.505,2324.245,309920.0005
02.05.2024 01:15:00.000 GMT+0100,2324.345,2324.955,2322.835,2322.835,291889.9967
02.05.2024 01:30:00.000 GMT+0100,2322.905,2324.975,2322.855,2324.685,198269.99799999996
02.05.2024 01:45:00.000 GMT+0100,2324.575,2325.885,2324.078,2324.255,408789.9987
02.05.2024 02:00:00.000 GMT+0100,2324.255,2326.325,2323.355,2325.395,247169.9988
02.05.2024 02:15:00.000 GMT+0100,2325.565,2325.785,2322.415,2322.755,178140.0013
02.05.2024 02:30:00.000 GMT+0100,2322.775,2324.055,2321.625,2322.835,203420.00040000005
02.05.2024 02:45:00.000 GMT+0100,2322.835,2324.265,2322.095,2323.985,142809.9997
02.05.2024 03:00:00.000 GMT+0100,2323.965,2325.475,2323.965,2324.398,276379.99970000004
02.05.2024 03:15:00.000 GMT+0100,2324.345,2324.998,2321.675,2322.165,188160.00180000003
02.05.2024 03:30:00.000 GMT+0100,2322.175,2322.395,2320.168,2320.925,142619.99899999998
02.05.2024 03:45:00.000 GMT+0100,2320.865,2321.185,2318.665,2320.108,164150.00019999998
02.05.2024 04:00:00.000 GMT+0100,2320.095,2320.225,2317.205,2318.915,129190.0006
02.05.2024 04:15:00.000 GMT+0100,2318.925,2319.685,2317.378,2319.605,111990.0006
02.05.2024 04:30:00.000 GMT+0100,2319.725,2320.515,2318.015,2318.095,268200.00059999997
02.05.2024 04:45:00.000 GMT+0100,2318.098,2319.765,2318.075,2319.395,107079.99969999997
02.05.2024 05:00:00.000 GMT+0100,2319.475,2320.875,2319.175,2320.355,71580.00039999999
02.05.2024 05:15:00.000 GMT+0100,2320.385,2320.465,2319.528,2319.715,76259.9993
02.05.2024 05:30:00.000 GMT+0100,2319.695,2320.525,2318.735,2318.815,56400.00009999999
02.05.2024 05:45:00.000 GMT+0100,2318.875,2319.275,2317.998,2318.078,70029.99979999999
02.05.2024 06:00:00.000 GMT+0100,2318.055,2318.298,2314.915,2315.625,186419.9997
02.05.2024 06:15:00.000 GMT+0100,2315.615,2316.718,2312.878,2314.348,381249.9987
02.05.2024 06:30:00.000 GMT+0100,2314.378,2316.015,2314.115,2315.765,162660.0009
02.05.2024 06:45:00.000 GMT+0100,2315.775,2315.995,2314.435,2314.925,148049.99899999998
02.05.2024 07:00:00.000 GMT+0100,2314.905,2316.405,2312.535,2316.265,319339.9989999999
02.05.2024 07:15:00.000 GMT+0100,2316.265,2318.405,2315.795,2316.765,439909.99999999994
02.05.2024 07:30:00.000 GMT+0100,2316.815,2318.995,2314.055,2314.055,698459.9996
02.05.2024 07:45:00.000 GMT+0100,2314.035,2315.385,2312.378,2313.565,560920.002
02.05.2024 08:00:00.000 GMT+0100,2313.445,2314.995,2309.615,2309.885,639990.0018000001
02.05.2024 08:15:00.000 GMT+0100,2309.885,2312.175,2308.025,2310.795,751509.9997999999
02.05.2024 08:30:00.000 GMT+0100,2310.825,2312.635,2310.095,2310.228,1114289.9952999998
02.05.2024 08:45:00.000 GMT+0100,2310.275,2311.298,2308.495,2309.115,671099.9925999998
02.05.2024 09:00:00.000 GMT+0100,2309.225,2310.915,2306.548,2307.475,511759.9944
02.05.2024 09:15:00.000 GMT+0100,2307.425,2307.975,2304.218,2304.468,439300.00269999995
02.05.2024 09:30:00.000 GMT+0100,2304.388,2306.565,2304.178,2305.865,537089.9996000001
02.05.2024 09:45:00.000 GMT+0100,2305.865,2307.115,2302.914,2303.888,575789.9962
02.05.2024 10:00:00.000 GMT+0100,2303.865,2305.025,2303.155,2304.905,580590.0040000001
02.05.2024 10:15:00.000 GMT+0100,2304.905,2305.265,2301.825,2301.878,288459.9994
02.05.2024 10:30:00.000 GMT+0100,2301.858,2301.908,2298.678,2301.025,781890.0011000001
02.05.2024 10:45:00.000 GMT+0100,2301.025,2302.428,2300.705,2301.755,698700.0052
02.05.2024 11:00:00.000 GMT+0100,2301.755,2301.755,2295.975,2296.975,525969.9970000001
02.05.2024 11:15:00.000 GMT+0100,2297.005,2298.335,2295.065,2295.505,344480.0022
02.05.2024 11:30:00.000 GMT+0100,2295.505,2297.915,2295.165,2296.415,375389.9997
02.05.2024 11:45:00.000 GMT+0100,2296.445,2299.345,2296.068,2299.235,260539.99929999997
02.05.2024 12:00:00.000 GMT+0100,2299.335,2302.825,2298.345,2300.825,526910.0031999999
02.05.2024 12:15:00.000 GMT+0100,2300.865,2301.025,2297.615,2299.188,574570.0039000001
02.05.2024 12:30:00.000 GMT+0100,2299.205,2301.085,2298.428,2298.918,574770.0018
02.05.2024 12:45:00.000 GMT+0100,2298.875,2299.675,2297.418,2298.878,731650.0059999999
02.05.2024 13:00:00.000 GMT+0100,2298.824,2301.535,2296.918,2301.325,813219.9961
02.05.2024 13:15:00.000 GMT+0100,2301.405,2304.195,2298.455,2302.475,872229.9935
02.05.2024 13:30:00.000 GMT+0100,2302.384,2303.565,2298.115,2302.435,1591390.0063
02.05.2024 13:45:00.000 GMT+0100,2302.435,2304.355,2293.455,2294.385,1686869.9827999999
02.05.2024 14:00:00.000 GMT+0100,2294.385,2295.045,2286.258,2288.695,922290.0086000001
02.05.2024 14:15:00.000 GMT+0100,2288.695,2290.978,2285.945,2290.075,1173880.0034
02.05.2024 14:30:00.000 GMT+0100,2290.055,2295.755,2290.055,2292.115,1782610.0067
02.05.2024 14:45:00.000 GMT+0100,2292.105,2292.665,2285.358,2291.455,1066960.0032000002
02.05.2024 15:00:00.000 GMT+0100,2291.455,2294.215,2287.575,2288.168,1765810.0016
02.05.2024 15:15:00.000 GMT+0100,2288.305,2299.355,2288.135,2296.125,1765730.0122000002
02.05.2024 15:30:00.000 GMT+0100,2296.245,2302.265,2295.278,2300.465,1606010.0198000001
02.05.2024 15:45:00.000 GMT+0100,2300.495,2304.698,2299.815,2303.865,1398089.9901
02.05.2024 16:00:00.000 GMT+0100,2303.865,2306.825,2300.898,2302.078,1600599.993
02.05.2024 16:15:00.000 GMT+0100,2302.068,2305.175,2301.235,2303.825,1126820.0018
02.05.2024 16:30:00.000 GMT+0100,2303.825,2305.095,2300.868,2303.605,772200.007
02.05.2024 16:45:00.000 GMT+0100,2303.605,2304.005,2297.165,2299.773,766200.0022
02.05.2024 17:00:00.000 GMT+0100,2299.805,2301.155,2297.805,2300.375,1097939.9903
02.05.2024 17:15:00.000 GMT+0100,2300.345,2301.885,2298.918,2301.255,1015000.0134999999
02.05.2024 17:30:00.000 GMT+0100,2301.255,2303.685,2300.805,2303.165,743189.9960000002
02.05.2024 17:45:00.000 GMT+0100,2303.158,2303.325,2298.805,2299.498,623490.0096
02.05.2024 18:00:00.000 GMT+0100,2299.475,2302.825,2299.355,2301.645,600249.9983
02.05.2024 18:15:00.000 GMT+0100,2301.735,2302.235,2299.195,2300.015,837910.0038
02.05.2024 18:30:00.000 GMT+0100,2300.018,2304.485,2300.015,2304.235,443330.00099999993
02.05.2024 18:45:00.000 GMT+0100,2304.235,2308.408,2304.025,2307.908,694279.9967
02.05.2024 19:00:00.000 GMT+0100,2307.874,2309.335,2307.005,2307.005,979700.0178000001
02.05.2024 19:15:00.000 GMT+0100,2307.015,2307.455,2304.918,2307.258,676979.9962
02.05.2024 19:30:00.000 GMT+0100,2307.205,2307.478,2305.955,2306.168,440090.0026
02.05.2024 19:45:00.000 GMT+0100,2306.135,2308.638,2305.728,2307.885,474749.99990000005
02.05.2024 20:00:00.000 GMT+0100,2307.878,2307.915,2304.845,2304.978,431310.00169999996
02.05.2024 20:15:00.000 GMT+0100,2304.918,2306.355,2303.955,2304.055,625219.9951999999
02.05.2024 20:30:00.000 GMT+0100,2303.995,2303.995,2301.478,2303.005,789209.9992
02.05.2024 20:45:00.000 GMT+0100,2303.015,2304.525,2302.655,2302.795,961040.0088999999
02.05.2024 21:00:00.000 GMT+0100,2302.748,2303.895,2301.745,2302.014,228999.99709999998
02.05.2024 21:15:00.000 GMT+0100,2302.025,2303.505,2301.635,2301.635,125279.9992
02.05.2024 21:30:00.000 GMT+0100,2301.594,2302.115,2300.535,2301.555,312680.0013
02.05.2024 21:45:00.000 GMT+0100,2301.544,2303.845,2301.475,2303.305,315040.00009999995
02.05.2024 22:00:00.000 GMT+0100,2303.305,2303.305,2303.305,2303.305,0
02.05.2024 22:15:00.000 GMT+0100,2303.305,2303.305,2303.305,2303.305,0
02.05.2024 22:30:00.000 GMT+0100,2303.305,2303.305,2303.305,2303.305,0
02.05.2024 22:45:00.000 GMT+0100,2303.305,2303.305,2303.305,2303.305,0
02.05.2024 23:00:00.000 GMT+0100,2303.088,2305.315,2303.088,2305.065,53749.99969999999
02.05.2024 23:15:00.000 GMT+0100,2305.115,2305.545,2304.295,2304.515,37169.999899999995
02.05.2024 23:30:00.000 GMT+0100,2304.585,2304.625,2303.964,2304.145,51310.00009999999
02.05.2024 23:45:00.000 GMT+0100,2304.165,2304.648,2303.595,2303.785,79050.0011
03.05.2024 00:00:00.000 GMT+0100,2303.795,2304.385,2302.655,2303.385,228830.0012
03.05.2024 00:15:00.000 GMT+0100,2303.385,2303.725,2302.975,2303.095,47790.0001
03.05.2024 00:30:00.000 GMT+0100,2303.105,2303.425,2302.305,2302.375,92509.99990000001
03.05.2024 00:45:00.000 GMT+0100,2302.445,2304.195,2302.325,2304.115,104349.99859999999
03.05.2024 01:00:00.000 GMT+0100,2304.115,2304.735,2302.475,2302.705,222650.00220000005
03.05.2024 01:15:00.000 GMT+0100,2302.665,2303.155,2300.148,2301.185,150449.9985
03.05.2024 01:30:00.000 GMT+0100,2301.255,2302.148,2300.925,2302.008,347920.00200000004
03.05.2024 01:45:00.000 GMT+0100,2301.984,2304.145,2301.928,2303.855,204130.00259999998
03.05.2024 02:00:00.000 GMT+0100,2303.815,2306.208,2303.475,2304.565,333480.0004
03.05.2024 02:15:00.000 GMT+0100,2304.524,2304.975,2302.675,2303.475,181830.00110000002
03.05.2024 02:30:00.000 GMT+0100,2303.475,2305.895,2302.985,2304.295,421869.9959
03.05.2024 02:45:00.000 GMT+0100,2304.295,2304.675,2301.675,2302.525,203459.99850000002
03.05.2024 03:00:00.000 GMT+0100,2302.505,2302.885,2300.195,2301.035,306949.9985
03.05.2024 03:15:00.000 GMT+0100,2301.035,2301.495,2299.725,2300.058,333530.00049999997
03.05.2024 03:30:00.000 GMT+0100,2300.158,2301.805,2300.105,2300.778,246439.99719999995
03.05.2024 03:45:00.000 GMT+0100,2300.815,2301.645,2300.058,2300.935,193450.0001
03.05.2024 04:00:00.000 GMT+0100,2300.905,2301.875,2300.535,2301.045,132629.9983
03.05.2024 04:15:00.000 GMT+0100,2301.045,2301.875,2300.415,2301.405,174069.9997
03.05.2024 04:30:00.000 GMT+0100,2301.378,2301.795,2300.525,2301.755,107999.99840000001
03.05.2024 04:45:00.000 GMT+0100,2301.755,2302.345,2301.185,2302.345,96959.9993
03.05.2024 05:00:00.000 GMT+0100,2302.365,2303.745,2302.365,2303.385,180279.999
03.05.2024 05:15:00.000 GMT+0100,2303.385,2303.475,2302.028,2302.255,177350.00050000005
03.05.2024 05:30:00.000 GMT+0100,2302.255,2306.365,2302.235,2305.965,327539.9958999999
03.05.2024 05:45:00.000 GMT+0100,2305.958,2307.955,2305.455,2307.255,193110.00100000005
03.05.2024 06:00:00.000 GMT+0100,2307.265,2308.615,2306.958,2307.285,275839.9991
03.05.2024 06:15:00.000 GMT+0100,2307.258,2307.575,2306.255,2306.315,212320.0013
03.05.2024 06:30:00.000 GMT+0100,2306.325,2308.595,2306.325,2307.675,95560.00050000001
03.05.2024 06:45:00.000 GMT+0100,2307.645,2307.878,2305.655,2305.918,262009.9966
03.05.2024 07:00:00.000 GMT+0100,2305.918,2306.225,2303.435,2303.845,498419.99900000007
03.05.2024 07:15:00.000 GMT+0100,2303.858,2304.325,2301.085,2301.365,227620.00299999997
03.05.2024 07:30:00.000 GMT+0100,2301.295,2301.895,2300.415,2301.785,148709.9993
03.05.2024 07:45:00.000 GMT+0100,2301.785,2301.785,2298.225,2298.405,201130.0023
03.05.2024 08:00:00.000 GMT+0100,2298.385,2299.825,2297.675,2298.595,254790.0004
03.05.2024 08:15:00.000 GMT+0100,2298.535,2301.325,2297.975,2299.365,209569.998
03.05.2024 08:30:00.000 GMT+0100,2299.345,2301.278,2299.155,2300.725,352759.9964
03.05.2024 08:45:00.000 GMT+0100,2300.695,2301.225,2298.735,2299.078,465030.0031999999
03.05.2024 09:00:00.000 GMT+0100,2299.105,2302.555,2298.255,2300.725,314999.99750000006
03.05.2024 09:15:00.000 GMT+0100,2300.658,2300.935,2298.745,2299.985,206329.99840000004
03.05.2024 09:30:00.000 GMT+0100,2299.935,2300.335,2298.555,2299.915,278330.0014
03.05.2024 09:45:00.000 GMT+0100,2299.995,2302.055,2299.585,2301.305,151309.99860000002
03.05.2024 10:00:00.000 GMT+0100,2301.235,2301.675,2299.505,2299.605,316009.99840000004
03.05.2024 10:15:00.000 GMT+0100,2299.585,2301.295,2299.375,2301.265,485029.9965
03.05.2024 10:30:00.000 GMT+0100,2301.335,2303.055,2300.385,2302.085,351469.99830000004
03.05.2024 10:45:00.000 GMT+0100,2302.065,2302.405,2300.025,2301.455,187329.99860000002
03.05.2024 11:00:00.000 GMT+0100,2301.455,2301.595,2299.345,2299.855,190489.99719999998
03.05.2024 11:15:00.000 GMT+0100,2299.855,2300.495,2299.265,2299.685,103069.9997
03.05.2024 11:30:00.000 GMT+0100,2299.615,2300.625,2298.764,2300.625,157560.0015
03.05.2024 11:45:00.000 GMT+0100,2300.645,2300.715,2297.855,2299.085,145839.99980000002
03.05.2024 12:00:00.000 GMT+0100,2299.085,2299.685,2296.265,2297.025,217309.99830000004
03.05.2024 12:15:00.000 GMT+0100,2297.025,2299.725,2296.755,2298.755,152080.00029999999
03.05.2024 12:30:00.000 GMT+0100,2298.715,2299.728,2297.065,2298.538,398859.9984
03.05.2024 12:45:00.000 GMT+0100,2298.528,2298.718,2296.525,2298.215,382990.0007
03.05.2024 13:00:00.000 GMT+0100,2298.195,2299.035,2296.795,2298.435,426030.0005999999
03.05.2024 13:15:00.000 GMT+0100,2298.435,2299.585,2294.475,2295.658,858609.9978
03.05.2024 13:30:00.000 GMT+0100,2295.658,2320.548,2295.658,2302.935,2951060.0046
03.05.2024 13:45:00.000 GMT+0100,2302.915,2306.195,2297.258,2304.685,2688580.0138999997
03.05.2024 14:00:00.000 GMT+0100,2304.685,2308.815,2302.118,2305.558,2461329.9819
03.05.2024 14:15:00.000 GMT+0100,2305.525,2305.775,2300.085,2300.775,2423109.9933999996
03.05.2024 14:30:00.000 GMT+0100,2300.845,2304.325,2277.165,2286.455,2831519.9986
03.05.2024 14:45:00.000 GMT+0100,2286.465,2293.274,2280.868,2289.608,2358209.9825
03.05.2024 15:00:00.000 GMT+0100,2289.785,2302.385,2287.285,2289.845,3901229.9626999996
03.05.2024 15:15:00.000 GMT+0100,2289.875,2290.335,2283.014,2286.545,1923230.0184999995
03.05.2024 15:30:00.000 GMT+0100,2286.575,2290.435,2283.144,2287.935,1394050.0021999998
03.05.2024 15:45:00.000 GMT+0100,2287.935,2294.848,2286.365,2291.095,2109770.0111999996
03.05.2024 16:00:00.000 GMT+0100,2291.095,2294.625,2289.525,2293.198,2096200.0041
03.05.2024 16:15:00.000 GMT+0100,2293.208,2295.865,2291.565,2291.658,1652290.0015
03.05.2024 16:30:00.000 GMT+0100,2291.678,2298.878,2291.678,2297.875,1333629.9882999999
03.05.2024 16:45:00.000 GMT+0100,2297.965,2298.355,2292.455,2293.598,1336550.0011
03.05.2024 17:00:00.000 GMT+0100,2293.608,2295.745,2292.735,2295.595,1240199.9978999998
03.05.2024 17:15:00.000 GMT+0100,2295.595,2298.525,2294.615,2297.108,974869.9983000002
03.05.2024 17:30:00.000 GMT+0100,2297.098,2299.128,2296.438,2296.858,810749.9963
03.05.2024 17:45:00.000 GMT+0100,2296.845,2300.165,2296.405,2299.185,655640.0023
03.05.2024 18:00:00.000 GMT+0100,2299.135,2299.395,2296.268,2297.398,773810.0104
03.05.2024 18:15:00.000 GMT+0100,2297.485,2299.888,2296.775,2299.635,804039.9997
03.05.2024 18:30:00.000 GMT+0100,2299.665,2301.715,2299.155,2300.315,757080.0034
03.05.2024 18:45:00.000 GMT+0100,2300.318,2302.985,2299.885,2301.915,651239.9948999999
03.05.2024 19:00:00.000 GMT+0100,2301.955,2302.825,2300.205,2300.808,398890.0036
03.05.2024 19:15:00.000 GMT+0100,2300.808,2301.008,2298.165,2298.265,545270.0024
03.05.2024 19:30:00.000 GMT+0100,2298.395,2299.008,2297.275,2298.345,581110.0023999999
03.05.2024 19:45:00.000 GMT+0100,2298.375,2299.675,2297.945,2299.145,586800.0035
03.05.2024 20:00:00.000 GMT+0100,2299.145,2299.195,2295.875,2296.885,324630.0006
03.05.2024 20:15:00.000 GMT+0100,2296.868,2300.068,2296.165,2298.545,365990.00350000005
03.05.2024 20:30:00.000 GMT+0100,2298.548,2300.175,2297.725,2298.895,216060.0022
03.05.2024 20:45:00.000 GMT+0100,2298.905,2301.368,2298.905,2301.268,327260.0025
03.05.2024 21:00:00.000 GMT+0100,2301.255,2302.295,2300.798,2302.035,416560.00360000005
03.05.2024 21:15:00.000 GMT+0100,2301.945,2303.235,2300.715,2300.775,362540.00029999996
03.05.2024 21:30:00.000 GMT+0100,2300.785,2302.225,2300.545,2302.215,190000.0024
03.05.2024 21:45:00.000 GMT+0100,2302.155,2303.205,2301.085,2301.175,206680.0009
03.05.2024 22:00:00.000 GMT+0100,2301.175,2301.175,2301.175,2301.175,0
03.05.2024 22:15:00.000 GMT+0100,2301.175,2301.175,2301.175,2301.175,0
03.05.2024 22:30:00.000 GMT+0100,2301.175,2301.175,2301.175,2301.175,0
03.05.2024 22:45:00.000 GMT+0100,2301.175,2301.175,2301.175,2301.175,0
03.05.2024 23:00:00.000 GMT+0100,2301.175,2301.175,2301.175,2301.175,0
