Local time,Open,High,Low,Close,Volume
05.05.2024 18:00:00.000 GMT+0100,2301.175,2301.175,2301.175,2301.175,0
05.05.2024 19:00:00.000 GMT+0100,2301.175,2301.175,2301.175,2301.175,0
05.05.2024 20:00:00.000 GMT+0100,2301.175,2301.175,2301.175,2301.175,0
05.05.2024 21:00:00.000 GMT+0100,2301.175,2301.175,2301.175,2301.175,0
05.05.2024 22:00:00.000 GMT+0100,2301.175,2301.175,2301.175,2301.175,0
05.05.2024 23:00:00.000 GMT+0100,2304.655,2305.855,2300.265,2301.695,651719.9874
06.05.2024 00:00:00.000 GMT+0100,2301.685,2302.755,2293.185,2293.875,1412019.968
06.05.2024 01:00:00.000 GMT+0100,2293.875,2297.815,2291.645,2295.875,1634920.001
06.05.2024 02:00:00.000 GMT+0100,2295.845,2308.965,2295.655,2308.258,4754310.1311
06.05.2024 03:00:00.000 GMT+0100,2308.245,2315.215,2307.435,2311.055,1972830.0571
06.05.2024 04:00:00.000 GMT+0100,2311.055,2311.915,2308.225,2309.215,1746970.0575
06.05.2024 05:00:00.000 GMT+0100,2309.215,2311.608,2308.015,2309.035,1390750.0505
06.05.2024 06:00:00.000 GMT+0100,2309.018,2313.775,2308.535,2313.315,2294029.9511
06.05.2024 07:00:00.000 GMT+0100,2313.255,2314.635,2311.655,2313.975,2558520.0787
06.05.2024 08:00:00.000 GMT+0100,2313.958,2324.045,2312.258,2322.645,3747839.9277
06.05.2024 09:00:00.000 GMT+0100,2322.645,2322.965,2317.165,2318.145,2958630.085
06.05.2024 10:00:00.000 GMT+0100,2318.178,2321.958,2315.485,2321.005,2362459.898
06.05.2024 11:00:00.000 GMT+0100,2321.005,2321.905,2318.675,2319.235,1536929.965
06.05.2024 12:00:00.000 GMT+0100,2319.225,2322.345,2315.855,2318.165,1792420.0296
06.05.2024 13:00:00.000 GMT+0100,2318.145,2330.195,2314.485,2323.205,3060760.0212
06.05.2024 14:00:00.000 GMT+0100,2323.154,2331.988,2321.485,2327.745,7160970.211
06.05.2024 15:00:00.000 GMT+0100,2327.785,2330.455,2318.935,2320.964,4851079.9408
06.05.2024 16:00:00.000 GMT+0100,2320.964,2325.445,2319.395,2324.665,2093100.071
06.05.2024 17:00:00.000 GMT+0100,2324.655,2327.278,2317.565,2325.515,2871040.1058
06.05.2024 18:00:00.000 GMT+0100,2325.515,2326.105,2320.845,2324.585,3000920.0573
06.05.2024 19:00:00.000 GMT+0100,2324.574,2326.495,2324.185,2326.205,1894479.99
06.05.2024 20:00:00.000 GMT+0100,2326.205,2327.088,2323.385,2324.915,2042740.1066
06.05.2024 21:00:00.000 GMT+0100,2324.874,2328.795,2323.388,2323.535,1190170.0497
06.05.2024 22:00:00.000 GMT+0100,2323.535,2323.535,2323.535,2323.535,0
06.05.2024 23:00:00.000 GMT+0100,2323.434,2326.855,2323.374,2326.598,345519.9897
07.05.2024 00:00:00.000 GMT+0100,2326.578,2326.775,2322.095,2325.935,474810.0042
07.05.2024 01:00:00.000 GMT+0100,2325.975,2329.345,2325.378,2329.105,1421249.9857
07.05.2024 02:00:00.000 GMT+0100,2329.115,2329.788,2322.305,2322.675,1835989.9521
07.05.2024 03:00:00.000 GMT+0100,2322.655,2324.195,2319.568,2321.405,955869.9727
07.05.2024 04:00:00.000 GMT+0100,2321.378,2324.915,2321.075,2324.775,476049.9895
07.05.2024 05:00:00.000 GMT+0100,2324.795,2324.925,2321.255,2322.535,612739.9802
07.05.2024 06:00:00.000 GMT+0100,2322.535,2323.185,2320.155,2321.345,758469.9988
07.05.2024 07:00:00.000 GMT+0100,2321.345,2321.345,2318.215,2320.385,1893409.9674
07.05.2024 08:00:00.000 GMT+0100,2320.395,2321.855,2317.635,2319.195,2351510.0479
07.05.2024 09:00:00.000 GMT+0100,2319.185,2319.755,2311.608,2315.575,2739470.005
