Local time,Open,High,Low,Close,Volume
08.05.2024 02:00:00.000 GMT+0100,2314.405,2314.645,2307.255,2308.035,1128250.0029
08.05.2024 03:00:00.000 GMT+0100,2307.955,2317.685,2307.585,2317.365,1279999.9714
08.05.2024 04:00:00.000 GMT+0100,2317.285,2318.425,2315.655,2317.285,621649.9805
08.05.2024 05:00:00.000 GMT+0100,2317.332,2319.635,2317.115,2319.605,528169.9896
08.05.2024 06:00:00.000 GMT+0100,2319.615,2321.715,2317.905,2317.965,768719.9712
08.05.2024 07:00:00.000 GMT+0100,2317.955,2319.222,2313.865,2314.955,2056960.1059
08.05.2024 08:00:00.000 GMT+0100,2314.975,2315.205,2305.505,2305.875,1872760.0574
08.05.2024 09:00:00.000 GMT+0100,2305.835,2309.545,2303.935,2307.562,1707229.9719
08.05.2024 10:00:00.000 GMT+0100,2307.562,2311.682,2307.275,2311.062,1120489.9549
08.05.2024 11:00:00.000 GMT+0100,2311.082,2317.365,2310.985,2315.755,1253319.9787
08.05.2024 12:00:00.000 GMT+0100,2315.775,2318.285,2313.145,2314.955,1570330.0238
08.05.2024 13:00:00.000 GMT+0100,2314.945,2319.335,2313.605,2314.795,2481889.9632
08.05.2024 14:00:00.000 GMT+0100,2314.775,2316.525,2306.995,2310.162,3645970.1061
08.05.2024 15:00:00.000 GMT+0100,2310.215,2317.995,2309.252,2315.735,1678290.0095
08.05.2024 16:00:00.000 GMT+0100,2315.735,2320.625,2312.955,2320.612,1644909.9779
08.05.2024 17:00:00.000 GMT+0100,2320.615,2321.355,2316.135,2317.295,1362409.9493
08.05.2024 18:00:00.000 GMT+0100,2317.315,2317.795,2313.935,2314.085,1277549.9821
08.05.2024 19:00:00.000 GMT+0100,2314.065,2314.065,2311.652,2312.912,1665380.0011
08.05.2024 20:00:00.000 GMT+0100,2312.925,2313.045,2308.185,2308.375,1581660.0323
08.05.2024 21:00:00.000 GMT+0100,2308.476,2309.845,2308.125,2308.855,864120.0066
08.05.2024 22:00:00.000 GMT+0100,2308.855,2308.855,2308.855,2308.855,0
08.05.2024 23:00:00.000 GMT+0100,2309.442,2311.235,2308.675,2310.005,332740.0088
09.05.2024 00:00:00.000 GMT+0100,2310.005,2310.342,2308.282,2309.075,464670.0025
09.05.2024 01:00:00.000 GMT+0100,2309.102,2310.805,2308.085,2309.545,500750.0052
09.05.2024 02:00:00.000 GMT+0100,2309.795,2312.582,2309.122,2310.246,1804309.9642
09.05.2024 03:00:00.000 GMT+0100,2310.245,2311.875,2308.175,2310.555,891110.003
09.05.2024 04:00:00.000 GMT+0100,2310.525,2313.315,2309.635,2312.625,630649.9839
09.05.2024 05:00:00.000 GMT+0100,2312.445,2315.545,2312.215,2314.745,1269760.0126
09.05.2024 06:00:00.000 GMT+0100,2314.775,2320.015,2314.705,2316.906,994700.0146
09.05.2024 07:00:00.000 GMT+0100,2316.895,2317.375,2314.015,2314.535,1036720.0375
09.05.2024 08:00:00.000 GMT+0100,2314.535,2315.225,2307.775,2309.575,929560.0057
09.05.2024 09:00:00.000 GMT+0100,2309.535,2313.595,2309.285,2310.722,1318050.0269
09.05.2024 10:00:00.000 GMT+0100,2310.702,2312.285,2306.971,2307.885,2238349.9146
09.05.2024 11:00:00.000 GMT+0100,2307.875,2313.095,2307.602,2312.035,1858360.0521
09.05.2024 12:00:00.000 GMT+0100,2312.035,2316.935,2311.245,2316.185,1949419.9753
09.05.2024 13:00:00.000 GMT+0100,2316.185,2329.635,2314.892,2326.995,4355710.0296
09.05.2024 14:00:00.000 GMT+0100,2326.995,2327.025,2312.452,2324.575,7481850.1472
09.05.2024 15:00:00.000 GMT+0100,2324.555,2339.115,2323.555,2333.595,5394559.8602
09.05.2024 16:00:00.000 GMT+0100,2333.595,2337.895,2328.472,2330.655,3451380.0144
09.05.2024 17:00:00.000 GMT+0100,2330.715,2334.255,2329.832,2330.065,2817800.045
09.05.2024 18:00:00.000 GMT+0100,2330.045,2335.345,2329.492,2335.095,3162470.1023
09.05.2024 19:00:00.000 GMT+0100,2335.055,2338.015,2334.105,2337.892,930649.9958
09.05.2024 20:00:00.000 GMT+0100,2337.925,2344.322,2335.915,2344.085,2336950.0637
09.05.2024 21:00:00.000 GMT+0100,2344.065,2347.425,2343.435,2346.495,1213770.0319
09.05.2024 22:00:00.000 GMT+0100,2346.495,2346.495,2346.495,2346.495,0
09.05.2024 23:00:00.000 GMT+0100,2347.055,2348.115,2345.515,2346.725,356200.0096
10.05.2024 00:00:00.000 GMT+0100,2346.842,2348.532,2346.145,2346.785,308640.0032
10.05.2024 01:00:00.000 GMT+0100,2346.882,2349.285,2346.255,2347.805,802969.9922
10.05.2024 02:00:00.000 GMT+0100,2347.885,2356.065,2347.695,2350.585,1730239.9874
10.05.2024 03:00:00.000 GMT+0100,2350.555,2352.045,2347.415,2349.765,1004240.036
10.05.2024 04:00:00.000 GMT+0100,2349.745,2354.332,2349.325,2353.635,776859.9987
10.05.2024 05:00:00.000 GMT+0100,2353.675,2354.825,2351.495,2354.262,432509.9885
10.05.2024 06:00:00.000 GMT+0100,2354.285,2359.025,2354.055,2357.435,783909.9765
10.05.2024 07:00:00.000 GMT+0100,2357.425,2369.395,2356.315,2368.815,3030179.9774
10.05.2024 08:00:00.000 GMT+0100,2368.715,2370.585,2365.035,2366.945,1713299.9897
10.05.2024 09:00:00.000 GMT+0100,2366.915,2372.535,2366.135,2369.865,2638520.0024
10.05.2024 10:00:00.000 GMT+0100,2369.865,2375.705,2369.865,2372.772,2814640.0452
10.05.2024 11:00:00.000 GMT+0100,2372.815,2378.765,2371.895,2375.055,2543770.0748
10.05.2024 12:00:00.000 GMT+0100,2375.055,2375.972,2371.452,2372.452,2792140.007
10.05.2024 13:00:00.000 GMT+0100,2372.392,2375.985,2362.052,2365.095,5097559.9289
10.05.2024 14:00:00.000 GMT+0100,2364.976,2372.305,2360.465,2368.025,7290750.0267
10.05.2024 15:00:00.000 GMT+0100,2367.945,2373.265,2358.105,2360.965,5414460.1822
10.05.2024 16:00:00.000 GMT+0100,2360.965,2366.692,2356.845,2365.072,3141900.0626
10.05.2024 17:00:00.000 GMT+0100,2365.125,2370.235,2361.935,2368.555,2561530.1132
10.05.2024 18:00:00.000 GMT+0100,2368.555,2370.295,2367.062,2369.935,3481309.8907
10.05.2024 19:00:00.000 GMT+0100,2369.956,2371.225,2366.882,2367.572,1579650.0444
10.05.2024 20:00:00.000 GMT+0100,2367.555,2367.705,2362.442,2363.582,1659950.0179
10.05.2024 21:00:00.000 GMT+0100,2363.652,2365.242,2359.942,2361.265,1134310.0071
10.05.2024 22:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
10.05.2024 23:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
11.05.2024 00:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
11.05.2024 01:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
11.05.2024 02:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
11.05.2024 03:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
11.05.2024 04:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
11.05.2024 05:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
11.05.2024 06:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
11.05.2024 07:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
11.05.2024 08:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
11.05.2024 09:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
11.05.2024 10:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
11.05.2024 11:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
11.05.2024 12:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
11.05.2024 13:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
11.05.2024 14:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
11.05.2024 15:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
11.05.2024 16:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
11.05.2024 17:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
11.05.2024 18:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
11.05.2024 19:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
11.05.2024 20:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
11.05.2024 21:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
11.05.2024 22:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
11.05.2024 23:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
12.05.2024 00:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
12.05.2024 01:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
